date,county,state,pop,cases,deaths,casesPerCapita,deathsPerCapita
44034,Piute County,Utah,16430,4,0,0.000243457,0
44034,Rich County,Utah,17457,5,0,0.000286418,0
44034,Salt Lake County,Utah,17457,17254,147,0.988371427,0.008420691
44034,San Juan County,Utah,26384,550,19,0.020845967,0.000720133
44034,Sanpete County,Utah,6131,86,0,0.014027076,0
44034,Sevier County,Utah,16921,70,1,0.004136871,0.0000591
44034,Summit County,Utah,1490,645,1,0.432885906,0.000671141
44034,Tooele County,Utah,110224,448,0,0.004064451,0
44034,Uintah County,Utah,9208,62,0,0.006733275,0
44034,Unknown County,Utah,9208,4,0,0.000434405,0
44034,Utah County,Utah,24254,6659,31,0.274552651,0.00127814
44034,Wasatch County,Utah,24254,497,4,0.020491465,0.000164921
44034,Washington County,Utah,24254,2007,17,0.082749237,0.000700915
44034,Weber County,Utah,42481,2122,24,0.049951743,0.000564958
44034,Addison County,Vermont,#N/A,71,2,#N/A,#N/A
44034,Bennington County,Vermont,17634,80,1,0.00453669,0.0000567
44034,Caledonia County,Vermont,23655,25,0,0.001056859,0
44034,Chittenden County,Vermont,214346,695,39,0.003242421,0.000181949
44034,Essex County,Vermont,22598,4,0,0.000177007,0
44034,Franklin County,Vermont,22084,111,6,0.005026263,0.00027169
44034,Grand Isle County,Vermont,25011,13,0,0.000519771,0
44034,Lamoille County,Vermont,18317,42,1,0.002292952,0.0000546
44034,Orange County,Vermont,14899,11,0,0.000738305,0
44034,Orleans County,Vermont,14899,14,0,0.00093966,0
44034,Rutland County,Vermont,17457,80,1,0.004582689,0.0000573
44034,Unknown County,Vermont,9208,7,0,0.000760209,0
44034,Washington County,Vermont,24254,45,1,0.001855364,0.0000412
44034,Windham County,Vermont,24496,100,3,0.004082299,0.000122469
44034,Windsor County,Vermont,24496,68,2,0.002775963,0.0000816
44034,St. Croix County,Virgin Islands,8490,215,0,0.02532391,0
44034,St. John County,Virgin Islands,8490,15,0,0.001766784,0
44034,St. Thomas County,Virgin Islands,8490,106,0,0.012485277,0
44034,Unknown County,Virgin Islands,9208,0,7,0,0.000760209
44034,Accomack County,Virginia,#N/A,1057,15,#N/A,#N/A
44034,Albemarle County,Virginia,#N/A,647,10,#N/A,#N/A
44034,Alexandria city County,Virginia,#N/A,2618,56,#N/A,#N/A
44034,Alleghany County,Virginia,#N/A,56,2,#N/A,#N/A
44034,Amelia County,Virginia,#N/A,60,1,#N/A,#N/A
44034,Amherst County,Virginia,#N/A,66,0,#N/A,#N/A
44034,Appomattox County,Virginia,71518,55,0,0.000769037,0
44034,Arlington County,Virginia,71518,2763,135,0.038633631,0.001887637
44034,Augusta County,Virginia,71518,230,2,0.003215974,0.000028
44034,Bath County,Virginia,100157,2,0,0.00002,0
44034,Bedford County,Virginia,100157,207,4,0.002066755,0.0000399
44034,Bland County,Virginia,155547,7,0,0.000045,0
44034,Botetourt County,Virginia,13063,166,4,0.012707648,0.000306208
44034,Bristol city County,Virginia,18411,27,0,0.001466515,0
44034,Brunswick County,Virginia,16243,162,1,0.009973527,0.0000616
44034,Buchanan County,Virginia,30233,61,0,0.002017663,0
44034,Buckingham County,Virginia,30233,587,6,0.01941587,0.000198459
44034,Buena Vista city County,Virginia,30233,36,0,0.001190752,0
44034,Campbell County,Virginia,50513,89,1,0.001761923,0.0000198
44034,Caroline County,Virginia,10998,163,4,0.014820877,0.000363702
44034,Carroll County,Virginia,110527,281,10,0.002542365,0.0000905
44034,Charles City County,Virginia,63942,45,3,0.000703763,0.0000469
44034,Charlotte County,Virginia,63942,42,0,0.000656845,0
44034,Charlottesville city County,Virginia,63942,371,8,0.005802133,0.000125113
44034,Chesapeake city County,Virginia,214346,1850,24,0.008630905,0.000111968
44034,Chesterfield County,Virginia,214346,3564,65,0.016627322,0.000303248
44034,Clarke County,Virginia,116714,64,0,0.000548349,0
44034,Colonial Heights city County,Virginia,42356,168,20,0.00396638,0.000472188
44034,Covington city County,Virginia,17212,7,0,0.000406693,0
44034,Craig County,Virginia,127317,11,0,0.0000864,0
44034,Culpeper County,Virginia,23439,912,12,0.03890951,0.000511967
44034,Cumberland County,Virginia,23439,60,0,0.002559836,0
44034,Danville city County,Virginia,16633,214,3,0.012865989,0.000180364
44034,Dickenson County,Virginia,691893,10,0,0.0000145,0
44034,Dinwiddie County,Virginia,691893,172,2,0.000248593,0.00000289
44034,Emporia city County,Virginia,22598,154,15,0.006814762,0.000663776
44034,Essex County,Virginia,22598,72,0,0.003186123,0
44034,Fairfax County,Virginia,11000,15078,510,1.370727273,0.046363636
44034,Fairfax city County,Virginia,11000,74,7,0.006727273,0.000636364
44034,Falls Church city County,Virginia,11000,54,6,0.004909091,0.000545455
44034,Fauquier County,Virginia,23682,545,8,0.023013259,0.000337809
44034,Floyd County,Virginia,96317,27,1,0.000280324,0.0000104
44034,Fluvanna County,Virginia,96317,151,8,0.00156774,0.0000831
44034,Franklin County,Virginia,22084,132,1,0.005977178,0.0000453
44034,Franklin city County,Virginia,175511,96,4,0.000546974,0.0000228
44034,Frederick County,Virginia,22084,607,7,0.027485963,0.000316972
44034,Fredericksburg city County,Virginia,22084,302,1,0.013675059,0.0000453
44034,Galax city County,Virginia,920581,305,16,0.000331313,0.0000174
44034,Giles County,Virginia,920581,18,0,0.0000196,0
44034,Gloucester County,Virginia,3082,112,1,0.036340039,0.000324465
44034,Goochland County,Virginia,79626,142,6,0.001783337,0.0000754
44034,Grayson County,Virginia,25011,107,4,0.004278118,0.00015993
44034,Greene County,Virginia,15994,105,2,0.006564962,0.000125047
44034,Greensville County,Virginia,15994,390,9,0.024384144,0.000562711
44034,Halifax County,Virginia,43041,109,1,0.002532469,0.0000232
44034,Hampton city County,Virginia,179684,772,4,0.004296432,0.0000223
44034,Hanover County,Virginia,9429,531,30,0.056315622,0.003181674
44034,Harrisonburg city County,Virginia,32024,1013,29,0.031632526,0.000905571
44034,Henrico County,Virginia,11834,3112,177,0.2629711,0.014956904
44034,Henry County,Virginia,203922,413,5,0.002025284,0.0000245
44034,Highland County,Virginia,203922,3,0,0.0000147,0
44034,Hopewell city County,Virginia,203922,236,5,0.001157305,0.0000245
44034,Isle of Wight County,Virginia,9538,288,9,0.030195009,0.000943594
44034,James City County,Virginia,60485,464,16,0.007671323,0.000264528
44034,King George County,Virginia,28669,110,4,0.003836897,0.000139524
44034,King William County,Virginia,28669,67,2,0.002337019,0.0000698
44034,King and Queen County,Virginia,28669,32,1,0.001116188,0.0000349
44034,Lancaster County,Virginia,18317,23,0,0.001255664,0
44034,Lee County,Virginia,28298,52,0,0.001837586,0
44034,Lexington city County,Virginia,28298,26,0,0.000918793,0
44034,Loudoun County,Virginia,14464,4738,106,0.327571903,0.00732854
44034,Louisa County,Virginia,14464,155,2,0.010716261,0.000138274
44034,Lunenburg County,Virginia,29966,44,0,0.001468331,0
44034,Lynchburg city County,Virginia,29966,294,1,0.009811119,0.0000334
44034,Madison County,Virginia,28120,52,1,0.001849218,0.0000356
44034,Manassas Park city County,Virginia,28120,478,7,0.016998578,0.000248933
44034,Manassas city County,Virginia,28120,1544,20,0.054907539,0.000711238
44034,Martinsville city County,Virginia,8742,145,1,0.016586593,0.00011439
44034,Mathews County,Virginia,8742,9,0,0.001029513,0
44034,Mecklenburg County,Virginia,8742,283,30,0.032372455,0.003431709
44034,Middlesex County,Virginia,21992,21,1,0.000954893,0.0000455
44034,Montgomery County,Virginia,9123,224,3,0.024553327,0.000328839
44034,Nelson County,Virginia,189885,29,0,0.000152724,0
44034,New Kent County,Virginia,189885,98,1,0.000516102,0.00000527
44034,Newport News city County,Virginia,189885,1276,14,0.006719857,0.0000737
44034,Norfolk city County,Virginia,99958,2389,20,0.023900038,0.000200084
44034,Northampton County,Virginia,99958,285,28,0.002851198,0.000280118
44034,Northumberland County,Virginia,99958,55,1,0.000550231,0.00001
44034,Norton city County,Virginia,99958,5,0,0.00005,0
44034,Nottoway County,Virginia,99958,157,6,0.00157066,0.00006
44034,Orange County,Virginia,14899,187,3,0.012551178,0.000201356
44034,Page County,Virginia,53497,324,23,0.006056414,0.000429931
44034,Patrick County,Virginia,53497,67,2,0.001252407,0.0000374
44034,Petersburg city County,Virginia,22350,374,9,0.016733781,0.000402685
44034,Pittsylvania County,Virginia,16430,248,2,0.01509434,0.000121729
44034,Poquoson city County,Virginia,4470,30,0,0.006711409,0
44034,Portsmouth city County,Virginia,4470,1085,21,0.242729306,0.004697987
44034,Powhatan County,Virginia,4470,105,3,0.023489933,0.000671141
44034,Prince Edward County,Virginia,4470,242,6,0.054138702,0.001342282
44034,Prince George County,Virginia,4470,293,2,0.065548098,0.000447427
44034,Prince William County,Virginia,4470,8265,165,1.848993289,0.036912752
44034,Pulaski County,Virginia,6161,61,2,0.00990099,0.000324623
44034,Radford city County,Virginia,6006,21,0,0.003496503,0
44034,Rappahannock County,Virginia,17457,36,1,0.00206221,0.0000573
44034,Richmond County,Virginia,17457,319,4,0.018273472,0.000229134
44034,Richmond city County,Virginia,17457,2643,35,0.151400584,0.002004926
44034,Roanoke County,Virginia,17457,377,6,0.021595921,0.000343702
44034,Roanoke city County,Virginia,17457,679,10,0.038895572,0.000572836
44034,Rockbridge County,Virginia,17457,51,0,0.002921464,0
44034,Rockingham County,Virginia,17457,836,16,0.047889099,0.000916538
44034,Russell County,Virginia,17457,35,0,0.002004926,0
44034,Salem city County,Virginia,17457,116,3,0.006644899,0.000171851
44034,Scott County,Virginia,3461,30,2,0.008668015,0.000577868
44034,Shenandoah County,Virginia,25448,655,40,0.025738761,0.001571833
44034,Smyth County,Virginia,209714,74,1,0.000352862,0.00000477
44034,Southampton County,Virginia,8490,205,11,0.024146054,0.001295642
44034,Spotsylvania County,Virginia,8490,1197,33,0.140989399,0.003886926
44034,Stafford County,Virginia,8490,1151,6,0.13557126,0.000706714
44034,Staunton city County,Virginia,60968,122,0,0.00200105,0
44034,Suffolk city County,Virginia,1490,797,45,0.534899329,0.030201342
44034,Surry County,Virginia,1490,30,1,0.020134228,0.000671141
44034,Sussex County,Virginia,1490,238,7,0.159731544,0.004697987
44034,Tazewell County,Virginia,131506,54,0,0.000410628,0
44034,Virginia Beach city County,Virginia,24254,2968,39,0.122371568,0.001607982
44034,Warren County,Virginia,24254,340,8,0.014018306,0.000329843
44034,Washington County,Virginia,24254,118,4,0.004865177,0.000164921
44034,Waynesboro city County,Virginia,42481,150,2,0.00353099,0.0000471
44034,Westmoreland County,Virginia,9154,187,2,0.020428228,0.000218484
44034,Williamsburg city County,Virginia,24496,97,6,0.00395983,0.000244938
44034,Winchester city County,Virginia,24496,380,4,0.015512737,0.000163292
44034,Wise County,Virginia,7208,58,3,0.008046615,0.000416204
44034,Wythe County,Virginia,7208,78,2,0.01082131,0.000277469
44034,York County,Virginia,7208,237,3,0.032880133,0.000416204
44034,Adams County,Washington,#N/A,318,0,#N/A,#N/A
44034,Asotin County,Washington,71518,22,2,0.000307615,0.000028
44034,Benton County,Washington,17634,3153,105,0.178802314,0.005954406
44034,Chelan County,Washington,26015,819,7,0.031481837,0.000269076
44034,Clallam County,Washington,214346,71,0,0.00033124,0
44034,Clark County,Washington,214346,1577,37,0.007357263,0.000172618
44034,Columbia County,Washington,124053,10,0,0.0000806,0
44034,Cowlitz County,Washington,127317,367,2,0.002882569,0.0000157
44034,Douglas County,Washington,132403,576,4,0.004350355,0.0000302
44034,Ferry County,Washington,106567,6,0,0.0000563,0
44034,Franklin County,Washington,22084,3019,44,0.136705307,0.001992393
44034,Garfield County,Washington,920581,2,0,0.00000217,0
44034,Grant County,Washington,25011,1054,7,0.042141458,0.000279877
44034,Grays Harbor County,Washington,25011,66,2,0.002638839,0.00008
44034,Island County,Washington,9538,221,12,0.023170476,0.001258125
44034,Jefferson County,Washington,16930,50,0,0.002953337,0
44034,King County,Washington,28669,13661,659,0.476507726,0.022986501
44034,Kitsap County,Washington,28669,423,3,0.014754613,0.000104643
44034,Kittitas County,Washington,28669,304,4,0.010603788,0.000139524
44034,Klickitat County,Washington,28669,85,3,0.002964875,0.000104643
44034,Lewis County,Washington,28298,132,3,0.004664641,0.000106015
44034,Lincoln County,Washington,7996,6,0,0.000750375,0
44034,Mason County,Washington,8742,88,1,0.010066346,0.00011439
44034,Okanogan County,Washington,14899,506,3,0.033962011,0.000201356
44034,Pacific County,Washington,53497,26,1,0.000486009,0.0000187
44034,Pend Oreille County,Washington,53497,26,0,0.000486009,0
44034,Pierce County,Washington,16729,4471,121,0.267260446,0.007232949
44034,San Juan County,Washington,26384,25,0,0.000947544,0
44034,Skagit County,Washington,3034,712,19,0.234673698,0.00626236
44034,Skamania County,Washington,3034,43,1,0.014172709,0.000329598
44034,Snohomish County,Washington,209714,5118,184,0.024404665,0.000877385
44034,Spokane County,Washington,8490,2965,47,0.349234393,0.005535925
44034,Stevens County,Washington,1143,48,1,0.041994751,0.000874891
44034,Thurston County,Washington,1641,519,9,0.316270567,0.005484461
44034,Wahkiakum County,Washington,24254,6,0,0.000247382,0
44034,Walla Walla County,Washington,24254,312,3,0.012863858,0.000123691
44034,Whatcom County,Washington,24496,807,43,0.032944154,0.001755389
44034,Whitman County,Washington,24496,73,0,0.002980078,0
44034,Yakima County,Washington,7208,9755,207,1.353357381,0.028718091
44034,Barbour County,West Virginia,18395,27,1,0.00146779,0.0000544
44034,Berkeley County,West Virginia,17634,587,10,0.033287966,0.000567086
44034,Boone County,West Virginia,13063,63,0,0.004822782,0
44034,Braxton County,West Virginia,18411,7,0,0.000380207,0
44034,Brooke County,West Virginia,18411,41,0,0.00222693,0
44034,Cabell County,West Virginia,23655,260,2,0.010991334,0.0000845
44034,Calhoun County,West Virginia,6694,5,0,0.000746938,0
44034,Clay County,West Virginia,3183,17,1,0.005340873,0.000314169
44034,Fayette County,West Virginia,106567,107,5,0.001004063,0.0000469
44034,Gilmer County,West Virginia,28292,13,0,0.000459494,0
44034,Grant County,West Virginia,25011,35,0,0.001399384,0
44034,Greenbrier County,West Virginia,25011,81,3,0.003238575,0.000119947
44034,Hampshire County,West Virginia,179684,55,1,0.000306093,0.00000557
44034,Hancock County,West Virginia,9429,70,0,0.007423905,0
44034,Hardy County,West Virginia,28780,50,0,0.001737318,0
44034,Harrison County,West Virginia,32024,149,1,0.00465276,0.0000312
44034,Jackson County,West Virginia,60485,151,19,0.002496487,0.000314127
44034,Jefferson County,West Virginia,16930,276,4,0.016302422,0.000236267
44034,Kanawha County,West Virginia,28669,596,20,0.020789006,0.000697618
44034,Lewis County,West Virginia,28298,25,2,0.000883455,0.0000707
44034,Lincoln County,West Virginia,7996,35,0,0.004377189,0
44034,Logan County,West Virginia,7996,53,1,0.006628314,0.000125063
44034,Marion County,West Virginia,8742,146,2,0.016700984,0.000228781
44034,Marshall County,West Virginia,8742,88,0,0.010066346,0
44034,Mason County,West Virginia,8742,32,0,0.00366049,0
44034,McDowell County,West Virginia,8742,12,0,0.001372684,0
44034,Mercer County,West Virginia,8742,76,0,0.008693663,0
44034,Mineral County,West Virginia,6125,85,3,0.013877551,0.000489796
44034,Mingo County,West Virginia,6125,73,2,0.011918367,0.000326531
44034,Monongalia County,West Virginia,23498,790,5,0.033619883,0.000212784
44034,Monroe County,West Virginia,26424,18,0,0.000681199,0
44034,Morgan County,West Virginia,17868,25,0,0.001399149,0
44034,Nicholas County,West Virginia,99958,23,1,0.000230097,0.00001
44034,Ohio County,West Virginia,14899,210,3,0.014094906,0.000201356
44034,Pendleton County,West Virginia,53497,25,1,0.000467316,0.0000187
44034,Pleasants County,West Virginia,16430,6,0,0.000365186,0
44034,Pocahontas County,West Virginia,16430,40,0,0.002434571,0
44034,Preston County,West Virginia,4470,114,2,0.025503356,0.000447427
44034,Putnam County,West Virginia,6006,127,0,0.021145521,0
44034,Raleigh County,West Virginia,6006,118,0,0.01964702,0
44034,Randolph County,West Virginia,25414,203,0,0.007987723,0
44034,Ritchie County,West Virginia,17457,3,0,0.000171851,0
44034,Roane County,West Virginia,17457,12,1,0.000687403,0.0000573
44034,Summers County,West Virginia,1490,2,0,0.001342282,0
44034,Taylor County,West Virginia,131506,35,0,0.000266148,0
44034,Tucker County,West Virginia,7141,7,0,0.000980255,0
44034,Tyler County,West Virginia,9208,10,0,0.001086012,0
44034,Upshur County,West Virginia,24254,34,0,0.001401831,0
44034,Wayne County,West Virginia,42481,166,9,0.003907629,0.000211859
44034,Webster County,West Virginia,9154,3,0,0.000327726,0
44034,Wetzel County,West Virginia,16583,41,0,0.002472412,0
44034,Wirt County,West Virginia,7208,6,0,0.000832408,0
44034,Wood County,West Virginia,7208,216,3,0.029966704,0.000416204
44034,Wyoming County,West Virginia,7208,12,0,0.001664817,0
44034,Adams County,Wisconsin,#N/A,54,2,#N/A,#N/A
44034,Ashland County,Wisconsin,71518,11,0,0.000153807,0
44034,Barron County,Wisconsin,18395,82,2,0.004457733,0.000108725
44034,Bayfield County,Wisconsin,100157,14,1,0.000139781,0.00000998
44034,Brown County,Wisconsin,16243,3629,47,0.223419319,0.002893554
44034,Buffalo County,Wisconsin,30233,28,2,0.00092614,0.0000662
44034,Burnett County,Wisconsin,23316,6,1,0.000257334,0.0000429
44034,Calumet County,Wisconsin,6694,192,2,0.028682402,0.000298775
44034,Chippewa County,Wisconsin,214346,172,0,0.000802441,0
44034,Clark County,Wisconsin,214346,147,7,0.000685807,0.0000327
44034,Columbia County,Wisconsin,124053,171,1,0.001378443,0.00000806
44034,Crawford County,Wisconsin,12630,49,0,0.003879652,0
44034,Dane County,Wisconsin,16633,3633,33,0.218421211,0.001984008
44034,Dodge County,Wisconsin,21796,584,5,0.026793907,0.0002294
44034,Door County,Wisconsin,14918,75,3,0.005027484,0.000201099
44034,Douglas County,Wisconsin,132403,77,0,0.000581558,0
44034,Dunn County,Wisconsin,132403,74,0,0.0005589,0
44034,Eau Claire County,Wisconsin,11008,409,2,0.037154797,0.000181686
44034,Florence County,Wisconsin,106567,5,0,0.0000469,0
44034,Fond du Lac County,Wisconsin,96317,458,6,0.004755131,0.0000623
44034,Forest County,Wisconsin,96317,51,4,0.000529502,0.0000415
44034,Grant County,Wisconsin,25011,256,14,0.010235496,0.000559754
44034,Green County,Wisconsin,25011,118,1,0.004717924,0.00004
44034,Green Lake County,Wisconsin,25011,49,0,0.001959138,0
44034,Iowa County,Wisconsin,139900,54,0,0.00038599,0
44034,Iron County,Wisconsin,139900,37,1,0.000264475,0.00000715
44034,Jackson County,Wisconsin,60485,37,1,0.000611722,0.0000165
44034,Jefferson County,Wisconsin,16930,449,4,0.026520969,0.000236267
